title,reviews
Deep One Tuck Sweat Pants [Grey],"길이도 잘 맞고 와이드해서 좋습니다!
다만 여름용인데 한여름에는 못입을거 같아요 ㅎ"
Deep One Tuck Sweat Pants [Grey],이거 좋다 사이즈 실수로 교환했는데 아주 맘에듬
Deep One Tuck Sweat Pants [Grey],저번 겨울에사고 이번 여름에는 여름용으로 샀는데 역시 만족합니다
Deep One Tuck Sweat Pants [Grey],"여름용이라고 많이 더 얇고 그렇지는 않은듯, 떨어지는 실루엣 생각하면 일반 모델 사시는거 추천합니다."
Deep One Tuck Sweat Pants [Grey],생각보다 두께가 있지만 일반 츄리닝 보다는 얇아서 이번 여름에 잘 입고 다닐 거 같아용
Deep One Tuck Sweat Pants [Grey],진짜 딱 생각한 그 핏이어서 너무 예쁩니다 ! 다른 색도 살 생각 있네요!
Deep One Tuck Sweat Pants [Grey],아주 좋습니다 시험기간에 뽈뽈 잘 입고 돌아댕겼네요
Deep One Tuck Sweat Pants [Grey],다른색 샀다가 세번째 구매 ㅜㅜ 핏도 디자인도 너무 예뻐요
Deep One Tuck Sweat Pants [Grey],가성비 좋아요 살짝 도톰한 재질이고 핏도 이쁘고 편하게 입기 좋은것 같아요
Deep One Tuck Sweat Pants [Grey],여름용 바지로 샀는데 두께 딱 좋은 것 같아요!! 길이는 쫌 길지만 입을만 합니다!
Deep One Tuck Sweat Pants [Grey],"일단 제 기준에서는 좀 통이 크고 넓었지만
그래도 편하고 이뻐서 잘입구 다닐 것 같아요
맘에듭니당"
Deep One Tuck Sweat Pants [Grey],핏이 좋고 여름에 입기는 힘들것 같습니다.재질 좋고 믿고 구매해보셔도 될것같습니다
Deep One Tuck Sweat Pants [Grey],회색바지가 필요해서 샀어요~ 넓직넓직하고 입기편해요
Deep One Tuck Sweat Pants [Grey],"저 제로에서 이 바지만 지금 몇번 구매하는지 모르겠어요.
아주 최고예요 제 교복..^^"
Deep One Tuck Sweat Pants [Grey],free사이즈 엄청 크진 않네요 182~4정도 되는데 딱 이쁜 오버핏?
Deep One Tuck Sweat Pants [Grey],"생각했던것 보다 배송도 엄청 빠르고
무엇보다 상품이 너무 마음에들어요!!"
Deep One Tuck Sweat Pants [Grey],핏도 너무 이쁘게 잘 떨어지고 색갈도 이쁘도 좋네요
Deep One Tuck Sweat Pants [Grey],회색입다가 검정도 샀는데 가격대비 너무 만족스럽습니다
Deep One Tuck Sweat Pants [Grey],제로 딥 원턱 스웨트 팬츠 사이즈가 적당하고 톡톡합니다
Deep One Tuck Sweat Pants [Grey],이뻐요 턱잡혀있어서 매력있는 듯 여름엔 못 입어요
Deep One Tuck Sweat Pants [Grey],더워서 여름용으로 샀는데 여전히 덥네요 여름에 입기는 무리인 듯.. 담엔 일반으로 사야겠어요
Deep One Tuck Sweat Pants [Grey],"역시 츄리닝은 제로가 잘뽑네요.
핏도 좋고 여름용이라 시원합니다."
Deep One Tuck Sweat Pants [Grey],"역시 츄리닝은 제로가 잘뽑네요.
핏도 좋고 여름용이라 시원합니다."
Deep One Tuck Sweat Pants [Grey],"다른분들은 잘 어울리시던데 제가 입으니 스님같아요
두께가 좀 있어서 땀 많으신 분들은 가을 겨울에 입으시면 될듯합니다"
Deep One Tuck Sweat Pants [Grey],사진으로 보는것보다는 좋진 않아요. 어떻게 활용할지 고민을 좀더 해보아야 할듯
Deep One Tuck Sweat Pants [Grey],"색상이나 핏은 마음에 듭니다만 모든 바지 공통적으로 무릎발사는 어쩔수 없나보네요 ㅠㅠ
유독 심하게 느껴집니다"
Deep One Tuck Sweat Pants [Grey],179/78인데 m사면 딱 이쁘게 떨어져요 다른 트레이닝팬츠 많이 입어봤는데 이게 젤 이뻐요
Deep One Tuck Sweat Pants [Grey],"일반이랑 여름용 2가지를 다 사봤는데 여름용이라 조금 더 얇긴하지만 큰 차이는 없는 것 같아요
그래도 핏은 정말 예뻐서 좋아요"
Deep One Tuck Sweat Pants [Grey],"더운 날씨인 낮에 입기에는 더울 수 있지만, 밤에 입으면 좋은 거 같아요! 역시 편한 바지 최고입니당"
Deep One Tuck Sweat Pants [Grey],"하나 샀는데 엄마도 하나 사달라 해서 재구매 합니다
여름용이 더 얇긴하네유"
Deep One Tuck Sweat Pants [Grey],두께감도 좋고 이번 가을겨울에 입기좋을거 같아요 입었을때 길이도 줄여봐야 할거 같아요
Deep One Tuck Sweat Pants [Grey],확실히 오버하게 이쁩니다 동네에서는 웬만해선 이거만 입고 다니는듯
Deep One Tuck Sweat Pants [Grey],너무 편하게 입고잇습니다 ㅠㅠ 데일리로 예쁘고 추천해요!!
Deep One Tuck Sweat Pants [Grey],완전 와일드합니다 공부하러 갈때 입고 가기 좋아요!
Deep One Tuck Sweat Pants [Grey],옷은 전체적으로 이쁜데 여름에 입기에 조금 더울수도 있을거 같으면서 바지가 널널해서 은근 시원한데 크기가 은근 크네요.
Deep One Tuck Sweat Pants [Grey],믿고입는 제로팬츠 좋아요 만족하며 입고있습니다
Deep One Tuck Sweat Pants [Grey],막 입기 좋은 옷이예요 매일매일 잘 입고 있급니다
Deep One Tuck Sweat Pants [Grey],요즘 트렌드에 딱 맞는 와이드 핏에 앞 쪽 턱 주름이 예쁘게 잡히면서 편하면서도 스타일리쉬한 느낌을 주는 활동성 좋은 바지라 생각됩니다.
Deep One Tuck Sweat Pants [Grey],여름에 입기엔 살짝 더울거 같긴한데 괜찮습니다
Deep One Tuck Sweat Pants [Grey],커서 편하긴 하지만 옆에서 봤을 때 웃긴 핏이 나올 수도 있음다 그래도 너무 편해요 독서실 룩에 딱임요
Deep One Tuck Sweat Pants [Grey],이쁘고 원하는 핏이어서 만족합니다. 믿고 구매합니다.
Deep One Tuck Sweat Pants [Grey],굳이 여름용 안 사고 일반으로 사도 여름 무난히 버티고 입을 수 있어요
Deep One Tuck Sweat Pants [Grey],여름에 시원하니 입을 수 있을꺼 같아요 한여름은 힘들꺼 같긴하네요
Deep One Tuck Sweat Pants [Grey],상당히 크고 묵직합니다 명치까지 올려야 기장이 맞네요 통풍도 전혀 안돼서 덥습니다
Deep One Tuck Sweat Pants [Grey],상당히 크고 묵직합니다 통풍도 전혀 안돼서 한여름에 입기 힘들어 보이지만 통이 넓으니 가능은 할 것 같네요 여름용으로 사면 더 시원할 것 같습닏
Deep One Tuck Sweat Pants [Grey],조아요 여름용 삿더니 확실히 시눤하긴해요 그래도 반바지가 더 시원함 긴바지 유행 죽어랏
Deep One Tuck Sweat Pants [Grey],"마음에들어요 하나 더 살 의향 있어요 같은색깔루다가
너무 싸게 잘 샀어요"
Deep One Tuck Sweat Pants [Grey],크 이거지..턱이 제대로살리네요 핏좋고 허벅지살 다가려줘요진심
Deep One Tuck Sweat Pants [Grey],저번에 산거 여름용으로 하나 더 샀어요 너무 잘 입고 있습니다
Deep One Tuck Sweat Pants [Grey],"무난하게 입기 조아서 어디든지 자주 입어요
여름에 조금 덥긴 해용"
Deep One Tuck Sweat Pants [Grey],너무 편하고 어느 옷에나 입어도 좋은거 같아요 잘 산거 같아요
Deep One Tuck Sweat Pants [Grey],적당히 두꺼워서 4계절 입기 좋아요 기장도 적당해요
Deep One Tuck Sweat Pants [Grey],봄가을에 입기좋은 두께라서 지금 날씨에는 많이 더워요 그리고 마감이 별로지만 가격생각하면 괜찮은거 같아요
Deep One Tuck Sweat Pants [Grey],진짜 핏이 사기에요 어느옷이랑 입어도 잘어울려요
Deep One Tuck Sweat Pants [Grey],크긴 한데 진짜 이뻐서 자주 입고 다닐 것 같아요 정말 좋아요
Deep One Tuck Sweat Pants [Grey],옷 가격도 괜찮고 이쁘네요 앞으로 자주 입게될거같아요
