title,reviews
1461 3홀 모노 블랙 14345001,신을 구두가 없어서 찾아봤더니 이게 근본 구두라고 하더라구요 제가 신기에도 부담스럽지 않을것 같아 샀는데 많이 안신어서 잘모르겠지만 착화감 좋진 않습니다
1461 3홀 모노 블랙 14345001,It’s very nice and satisfaction you use this
1461 3홀 모노 블랙 14345001,역시 마틴은 진리입니다 다만 초반에 뒷꿈치는 ㅠㅠ네요 ㅋ
1461 3홀 모노 블랙 14345001,"처음엔 발뒷꿈치가 너무 아프고 그랫는데 신다보니까 괜찮아져요 이뻐서 신습니다
뒷꿈치 밴드가 필수"
1461 3홀 모노 블랙 14345001,가성비가 좋고 데일리 룩으로 입으면 좋아요. 강추함
1461 3홀 모노 블랙 14345001,친구가 너무 좋아했어요 믿고 사는 닥마입니다 크
1461 3홀 모노 블랙 14345001,짱짱 뭘입어도 잘어울림 한 일주일은 피의신발인데 일주일지나니깐 편해요 주름지는것도 멋스럽고
1461 3홀 모노 블랙 14345001,색상이 너무 맘에 듭니다 고급지다는 느낌이 드는 신발입니다
1461 3홀 모노 블랙 14345001,쪼금 크게 신으니까 발이 안아파서 좋아요 이쁘고 오래신을것같아서 좋아욘
1461 3홀 모노 블랙 14345001,아주 좋고 역시 워커는 닥터마틴이 최고에요 처음엔 온발이 아파요
1461 3홀 모노 블랙 14345001,기본적으로 하나 가지고 잇으면 어디에나 잘 어울려서 잘 신을거 같아여
1461 3홀 모노 블랙 14345001,"상태가 매우 안 좋았지만, 뭐 검수 어찌고가 귀찮아서 걍 신었어요. 사이즈는 240->230이 딱 좋은데 신발끈이 너무 자주 풀려요ㅜㅜ 발이 엄청 아프진 않지만 자주 손이 가지는 않는,, 근데 예쁜 .."
1461 3홀 모노 블랙 14345001,사이즈 나이키 뉴발 255 정사이즈인데 250가니까 딱 맞네요. 이쁘긴한데 가죽이 너무 딱딱해서 신기 전부터 겁나네요. ㅎㅎ
1461 3홀 모노 블랙 14345001,남자친구 사줬는데 좋아해서 다행이예요 추천추천
1461 3홀 모노 블랙 14345001,처음 신으면 발 많이 아프다길래 걱정했는데 생각보다 불편하지도 않고 이뻐요!
1461 3홀 모노 블랙 14345001,역시 스테디에는 이유가 있는 것 같습니다. 정말 단단하고 오래 신을 것 같네요.
1461 3홀 모노 블랙 14345001,사이즈가 생각보다 커서 놀랐습니다 하지만 꽉끈을하니까 신을만 하네요 나중에 또 사면 한사이즈 줄여서 살거같습니다
1461 3홀 모노 블랙 14345001,첫 더비로 닥터마틴에서 구매했는데 적당히 신을만해요
1461 3홀 모노 블랙 14345001,구두 처음 사보는건데 생각보다 괜찮아서 무난하게 입을때 좋을거 같아용
1461 3홀 모노 블랙 14345001,"확실히 딱딱해서 좀 길들여야 할 것 같습니다.
이쁜 건 진짜 이쁘네요"
1461 3홀 모노 블랙 14345001,스무스 좋아해서 구매했는데 스무스 보다는 살짝 앞이 뾰족하네요
1461 3홀 모노 블랙 14345001,정사이즈인데 생각보다 가죽이라 그런지 발이 많이 아팠습니다 그래도 신발은 신다보면 늘어나기에 신어보려고 합니다
1461 3홀 모노 블랙 14345001,"가죽이 너무 딱딱해서 뒷축과 옆면 쓸림이 심함
발 볼이 넓어서 한 치수씩 큰 상품을 사는데
275는 너무 크고 270은 볼이 많이 작은 애매한 크기
다른 분들 사신다면 275사시는게 편할듯"
1461 3홀 모노 블랙 14345001,"좋네요 또 구매 해야 겧습니다.
좋은상품 감사드려요"
1461 3홀 모노 블랙 14345001,좋아요 이건 인정입니다 굿이에요 굿 굿 오지게 이쁨
1461 3홀 모노 블랙 14345001,처음으로 닥터마틴 제품 구매했는데 무난하게 신고 다니기 좋은거같아요
1461 3홀 모노 블랙 14345001,닥터마틴 신으니 이뻐요~ 착화감도 괜찮은 것 같아요
